Date,Ticker,change,id
2020-08-07,LSE:SVT,100.73,20206
2020-08-07,LSE:SXS,99.46,17311
2020-08-07,LSE:SYNT,101.48,18404
2020-08-07,LSE:TATE,101.23,16210
2020-08-07,LSE:TCAP,97.35,14309
2020-08-07,LSE:TED,88.98,15502
2020-08-07,LSE:TEG,97.91,15827
2020-08-07,LSE:TEP,100.37,12204
2020-08-07,LSE:TET,101.12,18405
2020-08-07,LSE:TIFS,101.5,15102
2020-08-07,LSE:TLW,100.67,19112
2020-08-07,LSE:TPK,102.13,17627
2020-08-07,LSE:TPT,101.87,15721
2020-08-07,LSE:TRI,98.27,18213
2020-08-07,LSE:TRN,101.61,15828
2020-08-07,LSE:TSCO,98.96,16408
2020-08-07,LSE:TTG,102.08,11203
2020-08-07,LSE:TUI,109.67,15829
2020-08-07,LSE:TW.,95.96,15311
2020-08-07,LSE:TYMN,104.91,17118
2020-08-07,LSE:UDG,104.25,13103
2020-08-07,LSE:ULE,105.0,17209
2020-08-07,LSE:ULVR,102.58,16409
2020-08-07,LSE:UU.,100.45,20207
2020-08-07,LSE:VCT,99.39,18406
2020-08-07,LSE:VEC,104.72,13309
2020-08-07,LSE:VMUK,104.37,14108
2020-08-07,LSE:VOD,101.03,12205
2020-08-07,LSE:VP.,101.14,17710
2020-08-07,LSE:VSVS,101.41,17628
2020-08-07,LSE:VTC,101.39,17502
2020-08-07,LSE:VTY,95.43,15312
2020-08-07,LSE:VVO,100.49,15722
2020-08-07,LSE:WEIR,105.9,17503
2020-08-07,LSE:WG.,104.05,19113
2020-08-07,LSE:WIN,95.76,17711
2020-08-07,LSE:WIZZ,105.97,15830
2020-08-07,LSE:WMH,104.78,15831
2020-08-07,LSE:WOSG,103.62,15503
2020-08-07,LSE:WPP,100.7,15613
2020-08-07,LSE:WTB,101.02,15832
2020-08-07,LSE:XPP,108.68,17312
2020-08-07,LSE:XPS,101.0,15204
2020-08-07,LSE:ZTF,107.99,17408
2020-08-14,IDX:ASX,100.96,10000
2020-08-14,IDX:AXX3510-GBP,102.95,61100
2020-08-14,IDX:FT10,102.69,51000
2020-08-14,IDX:FT15,101.29,12000
2020-08-14,IDX:FT20,99.23,13000
2020-08-14,IDX:FT30,101.12,54000
2020-08-14,IDX:FT40,101.53,55000
2020-08-14,IDX:FT45,99.82,16000
2020-08-14,IDX:FT50,102.82,17000
2020-08-14,IDX:FT55,104.96,18000
2020-08-14,IDX:FT60,98.45,59000
2020-08-14,IDX:FT65,100.51,60000
2020-08-14,IDX:NMX101010,102.62,11100
2020-08-14,IDX:NMX101020,102.91,11200
2020-08-14,IDX:NMX151010,100.88,12100
2020-08-14,IDX:NMX151020,101.53,12200
2020-08-14,IDX:NMX201010,99.39,13100
2020-08-14,IDX:NMX201020,99.39,13200
2020-08-14,IDX:NMX201030,99.15,13300
2020-08-14,IDX:NMX301010,98.24,14100
2020-08-14,IDX:NMX302010,102.45,14200
2020-08-14,IDX:NMX302020,102.45,14300
2020-08-14,IDX:NMX303010,103.01,14400
2020-08-14,IDX:NMX303020,102.57,14500
2020-08-14,IDX:NMX351010,101.14,21100
2020-08-14,IDX:NMX401010,104.44,15100
2020-08-14,IDX:NMX402010,104.23,15200
2020-08-14,IDX:NMX402020,101.2,15300
2020-08-14,IDX:NMX402030,109.79,15400
2020-08-14,IDX:NMX402040,102.37,15500
2020-08-14,IDX:NMX403010,100.3,15600
2020-08-14,IDX:NMX404010,104.23,15700
2020-08-14,IDX:NMX405010,101.67,15800
2020-08-14,IDX:NMX451010,99.26,16100
2020-08-14,IDX:NMX451020,101.52,16200
2020-08-14,IDX:NMX451030,96.73,16300
2020-08-14,IDX:NMX452010,100.86,16400
2020-08-14,IDX:NMX501010,104.1,17100
2020-08-14,IDX:NMX502010,100.73,17200
2020-08-14,IDX:NMX502020,101.47,17300
2020-08-14,IDX:NMX502030,102.65,17400
2020-08-14,IDX:NMX502040,104.31,17500
2020-08-14,IDX:NMX502050,103.24,17600
2020-08-14,IDX:NMX502060,105.67,17700
2020-08-14,IDX:NMX551020,106.62,18200
2020-08-14,IDX:NMX551030,105.27,18300
2020-08-14,IDX:NMX552010,103.31,18400
2020-08-14,IDX:NMX601010,98.36,19100
2020-08-14,IDX:NMX651010,102.08,20100
2020-08-14,IDX:NMX651020,100.15,20200
2020-08-14,LSE:888,108.02,15801
2020-08-14,LSE:AAF,110.06,12201
2020-08-14,LSE:AAL,105.9,18201
2020-08-14,LSE:ABF,102.9,16201
2020-08-14,LSE:ADM,102.4,14501
2020-08-14,LSE:AEP,103.4,16202
2020-08-14,LSE:AGK,101.1,17301
2020-08-14,LSE:AHT,104.49,17701
2020-08-14,LSE:AJB,101.53,14301
2020-08-14,LSE:ALFA,100.31,11101
2020-08-14,LSE:AMGO,87.62,14201
2020-08-14,LSE:AML,114.08,15101
2020-08-14,LSE:ANTO,107.13,18202
2020-08-14,LSE:AO.,123.67,15701
2020-08-14,LSE:APTD,100.85,11102
2020-08-14,LSE:ARW,97.63,14202
2020-08-14,LSE:ASCL,105.09,11103
2020-08-14,LSE:AUTO,103.51,11104
2020-08-14,LSE:AV.,103.72,14401
2020-08-14,LSE:AVON,106.28,17201
2020-08-14,LSE:AVST,103.6,11105
2020-08-14,LSE:AVV,102.73,11106
2020-08-14,LSE:AZN,99.59,13301
2020-08-14,LSE:BA.,101.15,17202
2020-08-14,LSE:BAB,93.71,17203
2020-08-14,LSE:BAG,98.19,16101
2020-08-14,LSE:BAKK,99.89,16203
2020-08-14,LSE:BARC,101.84,14101
2020-08-14,LSE:BATS,97.06,16301
2020-08-14,LSE:BBY,98.09,17101
2020-08-14,LSE:BDEV,99.87,15301
2020-08-14,LSE:BEZ,103.06,14502
2020-08-14,LSE:BHP,106.03,18203
2020-08-14,LSE:BIFF,99.58,20201
2020-08-14,LSE:BKG,102.05,15302
2020-08-14,LSE:BME,108.94,15702
2020-08-14,LSE:BMY,102.13,15601
2020-08-14,LSE:BNZL,107.13,17401
2020-08-14,LSE:BOWL,105.1,15802
2020-08-14,LSE:BOY,102.9,18204
2020-08-14,LSE:BP.,98.86,19101
2020-08-14,LSE:BRBY,100.88,15501
2020-08-14,LSE:BT.A,101.07,12202
2020-08-14,LSE:BVC,109.56,12101
2020-08-14,LSE:BVIC,103.95,16102
2020-08-14,LSE:BWY,98.61,15303
2020-08-14,LSE:CARD,103.29,15703
2020-08-14,LSE:CARR,103.61,16204
2020-08-14,LSE:CBG,101.71,14102
2020-08-14,LSE:CCC,106.4,11107
2020-08-14,LSE:CCH,102.87,16103
2020-08-14,LSE:CCL,103.45,15803
2020-08-14,LSE:CCR,104.43,16104
2020-08-14,LSE:CEY,103.98,18301
2020-08-14,LSE:CHG,105.34,17204
2020-08-14,LSE:CINE,101.36,15804
2020-08-14,LSE:CKN,101.11,17702
2020-08-14,LSE:CLG,112.5,17601
2020-08-14,LSE:CMCX,109.09,14302
2020-08-14,LSE:CNA,104.3,20202
2020-08-14,LSE:CNE,105.39,19102
2020-08-14,LSE:COA,106.13,17402
2020-08-14,LSE:COST,95.23,17102
2020-08-14,LSE:CPG,99.17,15201
2020-08-14,LSE:CPI,102.62,17602
2020-08-14,LSE:CRDA,103.86,18401
2020-08-14,LSE:CRH,105.45,17103
2020-08-14,LSE:CRST,95.83,15304
2020-08-14,LSE:CSN,97.84,14402
2020-08-14,LSE:CSP,97.37,15305
2020-08-14,LSE:CTEC,98.17,13201
2020-08-14,LSE:CWK,101.0,16205
2020-08-14,LSE:DC.,104.17,15704
2020-08-14,LSE:DCC,103.49,17603
2020-08-14,LSE:DFS,100.01,15306
2020-08-14,LSE:DGE,98.9,16105
2020-08-14,LSE:DGOC,99.78,19103
2020-08-14,LSE:DIA,106.1,17302
2020-08-14,LSE:DLAR,139.74,17604
2020-08-14,LSE:DLG,102.54,14503
2020-08-14,LSE:DNLM,109.04,15705
2020-08-14,LSE:DOM,99.75,15805
2020-08-14,LSE:DPH,102.28,13302
2020-08-14,LSE:DPLM,101.99,17605
2020-08-14,LSE:DRX,108.09,20101
2020-08-14,LSE:DSCV,106.48,11201
2020-08-14,LSE:DTY,127.5,15202
2020-08-14,LSE:DVO,104.36,16206
2020-08-14,LSE:DWF,95.28,17606
2020-08-14,LSE:ECM,104.27,17607
2020-08-14,LSE:ELM,104.3,18402
2020-08-14,LSE:ENOG,100.62,19104
2020-08-14,LSE:ENQ,104.07,19105
2020-08-14,LSE:ENT,99.87,15806
2020-08-14,LSE:EQN,96.64,17608
2020-08-14,LSE:ERM,101.54,15602
2020-08-14,LSE:ESKN,96.57,17703
2020-08-14,LSE:ESNT,104.88,17609
2020-08-14,LSE:EVR,106.05,18205
2020-08-14,LSE:EXPN,101.79,17610
2020-08-14,LSE:EZJ,103.72,15807
2020-08-14,LSE:FAN,102.48,17104
2020-08-14,LSE:FCH,100.68,14203
2020-08-14,LSE:FDM,105.84,11108
2020-08-14,LSE:FERG,104.87,17611
2020-08-14,LSE:FGP,93.23,15808
2020-08-14,LSE:FLTR,104.31,15809
2020-08-14,LSE:FORT,93.86,17105
2020-08-14,LSE:FOUR,104.67,15603
2020-08-14,LSE:FOXT,97.88,21101
2020-08-14,LSE:FRAS,103.86,15706
2020-08-14,LSE:FRES,113.06,18302
2020-08-14,LSE:FSJ,100.39,17704
2020-08-14,LSE:FSTA,98.23,15810
2020-08-14,LSE:FUTR,109.71,15604
2020-08-14,LSE:FXPO,108.87,18206
2020-08-14,LSE:GAW,109.79,15401
2020-08-14,LSE:GDWN,107.92,18207
2020-08-14,LSE:GFRD,93.84,17106
2020-08-14,LSE:GFS,109.3,17612
2020-08-14,LSE:GFTU,102.13,17613
2020-08-14,LSE:GLE,97.49,15307
2020-08-14,LSE:GLEN,103.42,19106
2020-08-14,LSE:GLO,106.41,20102
2020-08-14,LSE:GNC,93.96,16207
2020-08-14,LSE:GNS,101.29,13303
2020-08-14,LSE:GOG,89.5,15811
2020-08-14,LSE:GRG,99.33,16401
2020-08-14,LSE:GSK,98.48,13304
2020-08-14,LSE:GYM,104.04,15812
2020-08-14,LSE:GYS,105.41,15813
2020-08-14,LSE:HAS,103.66,17614
2020-08-14,LSE:HEAD,98.59,15308
2020-08-14,LSE:HFD,103.57,15707
2020-08-14,LSE:HFG,100.54,16208
2020-08-14,LSE:HIK,99.23,13305
2020-08-14,LSE:HILS,104.08,18208
2020-08-14,LSE:HLMA,100.48,17303
2020-08-14,LSE:HOC,113.87,18303
2020-08-14,LSE:HSBA,96.51,14103
2020-08-14,LSE:HSV,103.42,17615
2020-08-14,LSE:HSW,99.84,15814
2020-08-14,LSE:HSX,101.12,14504
2020-08-14,LSE:HTG,104.11,19107
2020-08-14,LSE:HTWS,106.65,12203
2020-08-14,LSE:HUNT,108.4,21102
2020-08-14,LSE:HWDN,100.32,15708
2020-08-14,LSE:HYVE,98.3,15605
2020-08-14,LSE:IAG,103.07,15815
2020-08-14,LSE:IBM,100.37,11109
2020-08-14,LSE:IBST,96.46,17107
2020-08-14,LSE:ICP,104.0,14303
2020-08-14,LSE:IGG,99.63,14304
2020-08-14,LSE:IHG,103.76,15816
2020-08-14,LSE:IMB,95.32,16302
2020-08-14,LSE:IMI,105.5,17304
2020-08-14,LSE:INCH,100.85,15709
2020-08-14,LSE:INDV,122.31,13306
2020-08-14,LSE:INF,98.84,15606
2020-08-14,LSE:INVP,99.54,14305
2020-08-14,LSE:IPF,111.35,14204
2020-08-14,LSE:ITRK,104.97,17616
2020-08-14,LSE:ITV,97.5,15607
2020-08-14,LSE:IWG,107.31,17617
2020-08-14,LSE:JD.,105.74,15710
2020-08-14,LSE:JDW,102.93,15817
2020-08-14,LSE:JET,101.05,15711
2020-08-14,LSE:JLG,95.87,17108
2020-08-14,LSE:JMAT,104.2,18403
2020-08-14,LSE:JUST,100.04,14403
2020-08-14,LSE:KAZ,107.36,18209
2020-08-14,LSE:KCT,103.99,15608
2020-08-14,LSE:KGF,112.71,15712
2020-08-14,LSE:KIE,95.35,17109
2020-08-14,LSE:KLR,103.27,17110
2020-08-14,LSE:KMR,99.65,18210
2020-08-14,LSE:KNOS,108.12,11110
2020-08-14,LSE:LGEN,102.59,14404
2020-08-14,LSE:LLOY,99.24,14104
2020-08-14,LSE:LRE,105.05,14505
2020-08-14,LSE:LSEG,101.93,14306
2020-08-14,LSE:LSL,104.91,21103
2020-08-14,LSE:LUCE,113.71,11202
2020-08-14,LSE:MAB,104.32,15818
2020-08-14,LSE:MACF,103.15,17403
2020-08-14,LSE:MARS,115.74,15819
2020-08-14,LSE:MCB,100.83,16402
2020-08-14,LSE:MCRO,92.53,11111
2020-08-14,LSE:MDC,101.75,13101
2020-08-14,LSE:MER,93.62,17618
2020-08-14,LSE:MGAM,104.53,17305
2020-08-14,LSE:MGGT,103.99,17205
2020-08-14,LSE:MGNS,100.77,17111
2020-08-14,LSE:MGP,102.59,13202
2020-08-14,LSE:MKS,104.49,15713
2020-08-14,LSE:MNDI,102.92,17404
2020-08-14,LSE:MNG,107.67,14307
2020-08-14,LSE:MNZS,103.93,17705
2020-08-14,LSE:MONY,98.87,11112
2020-08-14,LSE:MOTR,109.01,15714
2020-08-14,LSE:MRO,103.91,17306
2020-08-14,LSE:MRW,101.08,16403
2020-08-14,LSE:MSLH,102.56,17112
2020-08-14,LSE:MTO,102.14,17619
2020-08-14,LSE:MTRO,108.4,14105
2020-08-14,LSE:NCC,103.35,11113
2020-08-14,LSE:NETW,102.09,11114
2020-08-14,LSE:NEX,93.88,15820
2020-08-14,LSE:NG.,99.83,20203
2020-08-14,LSE:NWG,101.13,14106
2020-08-14,LSE:NXR,100.95,17113
2020-08-14,LSE:NXT,104.78,15715
2020-08-14,LSE:OCDO,105.26,16404
2020-08-14,LSE:OSB,102.17,14205
2020-08-14,LSE:OTB,102.12,15821
2020-08-14,LSE:OXB,103.33,13307
2020-08-14,LSE:OXIG,105.84,17307
2020-08-14,LSE:PAG,101.95,14206
2020-08-14,LSE:PAGE,102.51,17620
2020-08-14,LSE:PAY,99.97,17621
2020-08-14,LSE:PDG,102.74,15716
2020-08-14,LSE:PETS,104.9,15717
2020-08-14,LSE:PFC,102.0,19108
2020-08-14,LSE:PFD,114.73,16209
2020-08-14,LSE:PFG,103.17,14207
2020-08-14,LSE:PHAR,100.1,19109
2020-08-14,LSE:PHNX,103.28,14405
2020-08-14,LSE:PHTM,102.89,15402
2020-08-14,LSE:PLP,99.8,17114
2020-08-14,LSE:PLUS,103.07,14308
2020-08-14,LSE:PMO,101.1,19110
2020-08-14,LSE:PNN,99.61,20204
2020-08-14,LSE:POG,105.32,18304
2020-08-14,LSE:POLY,103.84,18305
2020-08-14,LSE:PPH,100.36,15822
2020-08-14,LSE:PRTC,102.42,13308
2020-08-14,LSE:PRU,102.9,14406
2020-08-14,LSE:PRV,96.35,17308
2020-08-14,LSE:PSN,102.81,15309
2020-08-14,LSE:PSON,106.84,15609
2020-08-14,LSE:PTEC,109.73,15403
2020-08-14,LSE:PZC,102.92,16405
2020-08-14,LSE:QQ.,99.9,17206
2020-08-14,LSE:RCDO,100.15,17115
2020-08-14,LSE:RCH,96.01,15610
2020-08-14,LSE:RDSB,98.17,19111
2020-08-14,LSE:RDW,99.24,15310
2020-08-14,LSE:REDD,103.02,17706
2020-08-14,LSE:REL,98.6,15611
2020-08-14,LSE:RHIM,104.03,18211
2020-08-14,LSE:RIO,105.08,18212
2020-08-14,LSE:RKT,102.46,16406
2020-08-14,LSE:RM.,102.86,15203
2020-08-14,LSE:RMG,105.28,17707
2020-08-14,LSE:RMV,104.36,11115
2020-08-14,LSE:RNK,100.29,15823
2020-08-14,LSE:ROR,105.56,17309
2020-08-14,LSE:RPS,103.57,17622
2020-08-14,LSE:RR.,99.36,17207
2020-08-14,LSE:RSA,103.1,14506
2020-08-14,LSE:RSW,105.4,17310
2020-08-14,LSE:RTN,106.0,15824
2020-08-14,LSE:RTO,102.06,17623
2020-08-14,LSE:RWA,100.47,17624
2020-08-14,LSE:RWI,100.98,20205
2020-08-14,LSE:SAGA,101.21,14507
2020-08-14,LSE:SBRE,99.42,14508
2020-08-14,LSE:SBRY,100.09,16407
2020-08-14,LSE:SCT,102.72,11116
2020-08-14,LSE:SDRY,106.13,15718
2020-08-14,LSE:SDY,98.01,17708
2020-08-14,LSE:SFR,97.84,17116
2020-08-14,LSE:SGC,97.08,15825
2020-08-14,LSE:SGE,103.21,11117
2020-08-14,LSE:SHI,105.49,17117
2020-08-14,LSE:SIG,109.79,17709
2020-08-14,LSE:SKG,101.9,17405
2020-08-14,LSE:SMDS,98.2,17406
2020-08-14,LSE:SMIN,103.11,17407
2020-08-14,LSE:SMWH,101.46,15719
2020-08-14,LSE:SN.,99.19,13203
2020-08-14,LSE:SNR,99.62,17208
2020-08-14,LSE:SPI,97.75,13102
2020-08-14,LSE:SPT,102.91,12102
2020-08-14,LSE:SPX,102.89,17501
2020-08-14,LSE:SRP,101.87,17625
2020-08-14,LSE:SSE,101.6,20103
2020-08-14,LSE:SSPG,102.38,15826
2020-08-14,LSE:STAN,100.75,14107
2020-08-14,LSE:STCK,104.06,16106
2020-08-14,LSE:STEM,103.47,17626
2020-08-14,LSE:STJ,104.19,14407
2020-08-14,LSE:STU,105.24,15720
2020-08-14,LSE:STVG,96.88,15612
2020-08-14,LSE:SUS,99.58,14208
2020-08-14,LSE:SVS,96.36,21104
2020-08-14,LSE:SVT,101.1,20206
2020-08-14,LSE:SXS,99.83,17311
2020-08-14,LSE:SYNT,102.04,18404
2020-08-14,LSE:TATE,101.62,16210
2020-08-14,LSE:TCAP,97.56,14309
2020-08-14,LSE:TED,93.95,15502
2020-08-14,LSE:TEG,98.54,15827
2020-08-14,LSE:TEP,100.69,12204
2020-08-14,LSE:TET,102.4,18405
2020-08-14,LSE:TIFS,101.39,15102
2020-08-14,LSE:TLW,100.5,19112
2020-08-14,LSE:TPK,101.99,17627
2020-08-14,LSE:TPT,106.46,15721
2020-08-14,LSE:TRI,97.37,18213
2020-08-14,LSE:TRN,100.43,15828
2020-08-14,LSE:TSCO,99.35,16408
2020-08-14,LSE:TTG,100.84,11203
2020-08-14,LSE:TUI,109.51,15829
2020-08-14,LSE:TW.,96.09,15311
2020-08-14,LSE:TYMN,105.67,17118
2020-08-14,LSE:UDG,103.25,13103
2020-08-14,LSE:ULE,104.34,17209
2020-08-14,LSE:ULVR,102.6,16409
2020-08-14,LSE:UU.,100.3,20207
2020-08-14,LSE:VCT,100.15,18406
2020-08-14,LSE:VEC,105.17,13309
2020-08-14,LSE:VMUK,106.23,14108
2020-08-14,LSE:VOD,101.38,12205
2020-08-14,LSE:VP.,101.79,17710
2020-08-14,LSE:VSVS,101.85,17628
2020-08-14,LSE:VTC,103.42,17502
2020-08-14,LSE:VTY,95.46,15312
2020-08-14,LSE:VVO,100.09,15722
2020-08-14,LSE:WEIR,107.47,17503
2020-08-14,LSE:WG.,105.05,19113
2020-08-14,LSE:WIN,97.39,17711
2020-08-14,LSE:WIZZ,107.04,15830
2020-08-14,LSE:WMH,104.73,15831
2020-08-14,LSE:WOSG,107.79,15503
2020-08-14,LSE:WPP,101.15,15613
2020-08-14,LSE:WTB,101.61,15832
2020-08-14,LSE:XPP,109.77,17312
2020-08-14,LSE:XPS,102.35,15204
2020-08-14,LSE:ZTF,111.25,17408
2020-08-21,IDX:ASX,100.69,10000
2020-08-21,IDX:AXX3510-GBP,103.09,61100
2020-08-21,IDX:FT10,102.36,51000
2020-08-21,IDX:FT15,100.46,12000
2020-08-21,IDX:FT20,99.14,13000
2020-08-21,IDX:FT30,100.85,54000
2020-08-21,IDX:FT40,101.52,55000
2020-08-21,IDX:FT45,99.82,16000
2020-08-21,IDX:FT50,102.61,17000
2020-08-21,IDX:FT55,104.55,18000
2020-08-21,IDX:FT60,97.34,59000
2020-08-21,IDX:FT65,100.06,60000
2020-08-21,IDX:NMX101010,102.33,11100
2020-08-21,IDX:NMX101020,102.92,11200
2020-08-21,IDX:NMX151010,99.82,12100
2020-08-21,IDX:NMX151020,100.77,12200
2020-08-21,IDX:NMX201010,98.61,13100
2020-08-21,IDX:NMX201020,98.61,13200
2020-08-21,IDX:NMX201030,99.13,13300
2020-08-21,IDX:NMX301010,97.54,14100
2020-08-21,IDX:NMX302010,102.17,14200
2020-08-21,IDX:NMX302020,102.17,14300
2020-08-21,IDX:NMX303010,102.51,14400
2020-08-21,IDX:NMX303020,102.27,14500
2020-08-21,IDX:NMX351010,101.27,21100
2020-08-21,IDX:NMX401010,102.44,15100
2020-08-21,IDX:NMX402010,104.24,15200
2020-08-21,IDX:NMX402020,101.49,15300
2020-08-21,IDX:NMX402030,109.48,15400
2020-08-21,IDX:NMX402040,102.27,15500
2020-08-21,IDX:NMX403010,100.12,15600
2020-08-21,IDX:NMX404010,104.24,15700
2020-08-21,IDX:NMX405010,101.73,15800
2020-08-21,IDX:NMX451010,99.09,16100
2020-08-21,IDX:NMX451020,101.63,16200
2020-08-21,IDX:NMX451030,96.68,16300
2020-08-21,IDX:NMX452010,101.03,16400
2020-08-21,IDX:NMX501010,104.0,17100
2020-08-21,IDX:NMX502010,100.43,17200
2020-08-21,IDX:NMX502020,100.92,17300
2020-08-21,IDX:NMX502030,102.42,17400
2020-08-21,IDX:NMX502040,103.73,17500
2020-08-21,IDX:NMX502050,103.22,17600
2020-08-21,IDX:NMX502060,104.52,17700
2020-08-21,IDX:NMX551020,105.32,18200
2020-08-21,IDX:NMX551030,104.89,18300
2020-08-21,IDX:NMX552010,103.11,18400
2020-08-21,IDX:NMX601010,97.25,19100
2020-08-21,IDX:NMX651010,101.97,20100
2020-08-21,IDX:NMX651020,99.6,20200
2020-08-21,LSE:888,107.81,15801
2020-08-21,LSE:AAF,109.09,12201
2020-08-21,LSE:AAL,105.69,18201
2020-08-21,LSE:ABF,103.33,16201
2020-08-21,LSE:ADM,102.24,14501
2020-08-21,LSE:AEP,102.97,16202
2020-08-21,LSE:AGK,100.26,17301
2020-08-21,LSE:AHT,104.5,17701
2020-08-21,LSE:AJB,101.97,14301
2020-08-21,LSE:ALFA,99.82,11101
2020-08-21,LSE:AMGO,102.54,14201
2020-08-21,LSE:AML,110.42,15101
2020-08-21,LSE:ANTO,106.69,18202
2020-08-21,LSE:AO.,124.29,15701
2020-08-21,LSE:APTD,101.35,11102
2020-08-21,LSE:ARW,97.32,14202
2020-08-21,LSE:ASCL,105.15,11103
2020-08-21,LSE:AUTO,103.53,11104
2020-08-21,LSE:AV.,103.16,14401
2020-08-21,LSE:AVON,106.7,17201
2020-08-21,LSE:AVST,102.84,11105
2020-08-21,LSE:AVV,102.23,11106
2020-08-21,LSE:AZN,99.74,13301
2020-08-21,LSE:BA.,100.99,17202
2020-08-21,LSE:BAB,93.18,17203
2020-08-21,LSE:BAG,97.22,16101
2020-08-21,LSE:BAKK,99.15,16203
2020-08-21,LSE:BARC,101.62,14101
2020-08-21,LSE:BATS,97.07,16301
2020-08-21,LSE:BBY,98.47,17101
2020-08-21,LSE:BDEV,100.28,15301
2020-08-21,LSE:BEZ,103.3,14502
2020-08-21,LSE:BHP,104.95,18203
2020-08-21,LSE:BIFF,98.91,20201
2020-08-21,LSE:BKG,101.75,15302
2020-08-21,LSE:BME,108.59,15702
2020-08-21,LSE:BMY,101.75,15601
2020-08-21,LSE:BNZL,107.32,17401
2020-08-21,LSE:BOWL,103.78,15802
2020-08-21,LSE:BOY,102.34,18204
2020-08-21,LSE:BP.,97.52,19101
2020-08-21,LSE:BRBY,100.96,15501
2020-08-21,LSE:BT.A,99.89,12202
2020-08-21,LSE:BVC,108.86,12101
2020-08-21,LSE:BVIC,103.44,16102
2020-08-21,LSE:BWY,98.39,15303
2020-08-21,LSE:CARD,102.73,15703
2020-08-21,LSE:CARR,103.08,16204
2020-08-21,LSE:CBG,100.65,14102
2020-08-21,LSE:CCC,106.35,11107
2020-08-21,LSE:CCH,101.98,16103
2020-08-21,LSE:CCL,102.33,15803
2020-08-21,LSE:CCR,102.81,16104
2020-08-21,LSE:CEY,104.25,18301
2020-08-21,LSE:CHG,103.42,17204
2020-08-21,LSE:CINE,101.62,15804
2020-08-21,LSE:CKN,100.43,17702
2020-08-21,LSE:CLG,111.94,17601
2020-08-21,LSE:CMCX,110.15,14302
2020-08-21,LSE:CNA,103.65,20202
2020-08-21,LSE:CNE,103.87,19102
2020-08-21,LSE:COA,106.8,17402
2020-08-21,LSE:COST,94.04,17102
2020-08-21,LSE:CPG,98.66,15201
2020-08-21,LSE:CPI,99.32,17602
2020-08-21,LSE:CRDA,103.72,18401
2020-08-21,LSE:CRH,105.33,17103
2020-08-21,LSE:CRST,95.99,15304
2020-08-21,LSE:CSN,98.09,14402
2020-08-21,LSE:CSP,96.99,15305
2020-08-21,LSE:CTEC,98.01,13201
2020-08-21,LSE:CWK,100.77,16205
2020-08-21,LSE:DC.,104.27,15704
2020-08-21,LSE:DCC,102.83,17603
2020-08-21,LSE:DFS,99.52,15306
2020-08-21,LSE:DGE,98.81,16105
2020-08-21,LSE:DGOC,100.21,19103
2020-08-21,LSE:DIA,105.76,17302
2020-08-21,LSE:DLAR,139.95,17604
2020-08-21,LSE:DLG,101.89,14503
2020-08-21,LSE:DNLM,109.28,15705
2020-08-21,LSE:DOM,100.01,15805
2020-08-21,LSE:DPH,102.37,13302
2020-08-21,LSE:DPLM,102.2,17605
2020-08-21,LSE:DRX,107.42,20101
2020-08-21,LSE:DSCV,106.45,11201
2020-08-21,LSE:DTY,122.97,15202
2020-08-21,LSE:DVO,103.59,16206
2020-08-21,LSE:DWF,95.37,17606
2020-08-21,LSE:ECM,103.8,17607
2020-08-21,LSE:ELM,103.0,18402
2020-08-21,LSE:ENOG,99.25,19104
2020-08-21,LSE:ENQ,102.32,19105
2020-08-21,LSE:ENT,100.32,15806
2020-08-21,LSE:EQN,94.97,17608
2020-08-21,LSE:ERM,101.01,15602
2020-08-21,LSE:ESKN,95.29,17703
2020-08-21,LSE:ESNT,104.31,17609
2020-08-21,LSE:EVR,104.75,18205
2020-08-21,LSE:EXPN,101.72,17610
2020-08-21,LSE:EZJ,103.9,15807
2020-08-21,LSE:FAN,101.82,17104
2020-08-21,LSE:FCH,98.44,14203
2020-08-21,LSE:FDM,106.12,11108
2020-08-21,LSE:FERG,105.72,17611
2020-08-21,LSE:FGP,93.28,15808
2020-08-21,LSE:FLTR,104.74,15809
2020-08-21,LSE:FORT,93.35,17105
2020-08-21,LSE:FOUR,102.78,15603
2020-08-21,LSE:FOXT,99.86,21101
2020-08-21,LSE:FRAS,108.27,15706
2020-08-21,LSE:FRES,113.27,18302
2020-08-21,LSE:FSJ,100.36,17704
2020-08-21,LSE:FSTA,97.49,15810
2020-08-21,LSE:FUTR,110.36,15604
2020-08-21,LSE:FXPO,107.57,18206
2020-08-21,LSE:GAW,109.48,15401
2020-08-21,LSE:GDWN,107.44,18207
2020-08-21,LSE:GFRD,92.48,17106
2020-08-21,LSE:GFS,108.63,17612
2020-08-21,LSE:GFTU,103.04,17613
2020-08-21,LSE:GLE,98.34,15307
2020-08-21,LSE:GLEN,103.18,19106
2020-08-21,LSE:GLO,106.62,20102
2020-08-21,LSE:GNC,94.55,16207
2020-08-21,LSE:GNS,101.33,13303
2020-08-21,LSE:GOG,88.91,15811
2020-08-21,LSE:GRG,98.44,16401
2020-08-21,LSE:GSK,98.22,13304
2020-08-21,LSE:GYM,104.5,15812
2020-08-21,LSE:GYS,106.03,15813
2020-08-21,LSE:HAS,102.78,17614
2020-08-21,LSE:HEAD,99.36,15308
2020-08-21,LSE:HFD,103.77,15707
2020-08-21,LSE:HFG,100.68,16208
2020-08-21,LSE:HIK,99.31,13305
2020-08-21,LSE:HILS,103.14,18208
2020-08-21,LSE:HLMA,100.2,17303
